Entity,Continents,Code,Year,"Cardiovascular diseases per 100,000 people, in both sexes aged all ages"
Poland,Europe,POL,2001,322.90344
Poland,Europe,POL,2002,307.32004
Poland,Europe,POL,2003,308.5252
Poland,Europe,POL,2004,294.69852
Poland,Europe,POL,2005,285.1241
Poland,Europe,POL,2006,276.34363
Poland,Europe,POL,2007,271.59793
Poland,Europe,POL,2008,265.3606
Poland,Europe,POL,2009,264.698
Poland,Europe,POL,2010,249.4241
Poland,Europe,POL,2011,236.03664
Poland,Europe,POL,2012,240.06058
Poland,Europe,POL,2013,233.27928
Poland,Europe,POL,2014,216.40826
Poland,Europe,POL,2020,191.26498
Poland,Europe,POL,2019,182.57413
Poland,Europe,POL,2018,189.17584
Poland,Europe,POL,2017,193.75255
Poland,Europe,POL,2016,201.48987
Poland,Europe,POL,2015,223.78166
Portugal,Europe,PRT,1955,357.78735
Portugal,Europe,PRT,1956,398.72598
Portugal,Europe,PRT,1957,370.4113
Portugal,Europe,PRT,1958,341.01236
Portugal,Europe,PRT,1959,348.1822
Portugal,Europe,PRT,1960,335.81476
Portugal,Europe,PRT,1961,329.20282
Portugal,Europe,PRT,1962,336.75424
Portugal,Europe,PRT,1963,343.31375
Portugal,Europe,PRT,1964,347.7421
Portugal,Europe,PRT,1965,337.8659
Portugal,Europe,PRT,1966,360.50266
Portugal,Europe,PRT,1967,359.63104
Portugal,Europe,PRT,1968,356.8546
Portugal,Europe,PRT,1969,400.3172
Portugal,Europe,PRT,1970,351.65744
Portugal,Europe,PRT,1971,385.58533
Portugal,Europe,PRT,1972,373.32227
Portugal,Europe,PRT,1973,397.66907
Portugal,Europe,PRT,1974,408.9239
Portugal,Europe,PRT,1975,378.80594
Portugal,Europe,PRT,1976,402.02066
Portugal,Europe,PRT,1977,389.19998
Portugal,Europe,PRT,1978,390.98334
Portugal,Europe,PRT,1979,387.407
Portugal,Europe,PRT,1980,361.6266
Portugal,Europe,PRT,1981,338.73593
Portugal,Europe,PRT,1982,319.5546
Portugal,Europe,PRT,1983,331.12
Portugal,Europe,PRT,1984,328.8262
Portugal,Europe,PRT,1985,322.4284
Portugal,Europe,PRT,1986,305.10608
Portugal,Europe,PRT,1987,299.44775
Portugal,Europe,PRT,1988,299.5628
Portugal,Europe,PRT,1989,277.8898
Portugal,Europe,PRT,1990,292.47925
Portugal,Europe,PRT,1991,291.3375
Portugal,Europe,PRT,1992,271.38345
Portugal,Europe,PRT,1993,277.88705
Portugal,Europe,PRT,1994,249.47414
Portugal,Europe,PRT,1995,246.13902
Portugal,Europe,PRT,1996,245.10771
Portugal,Europe,PRT,1997,225.3854
Portugal,Europe,PRT,1998,221.14323
Portugal,Europe,PRT,1999,212.07254
Portugal,Europe,PRT,2000,199.38426
Portugal,Europe,PRT,2001,192.07751
Portugal,Europe,PRT,2002,189.95897
Portugal,Europe,PRT,2003,186.03667
Portugal,Europe,PRT,2007,137.56633
Portugal,Europe,PRT,2008,132.4393
Portugal,Europe,PRT,2009,126.882545
Portugal,Europe,PRT,2010,122.56958
Portugal,Europe,PRT,2011,111.30152
Portugal,Europe,PRT,2012,111.231125
Portugal,Europe,PRT,2013,105.18662
Portugal,Europe,PRT,2014,107.89787
Portugal,Europe,PRT,2019,95.013466
Portugal,Europe,PRT,2018,99.36762
Portugal,Europe,PRT,2017,100.87599
Portugal,Europe,PRT,2016,103.910385
Portugal,Europe,PRT,2015,105.19136
Puerto Rico,North America,PRI,1961,312.25797
Puerto Rico,North America,PRI,1962,307.19998
Puerto Rico,North America,PRI,1963,310.3855
Puerto Rico,North America,PRI,1964,316.85587
Puerto Rico,North America,PRI,1965,320.68372
Puerto Rico,North America,PRI,1966,317.58633
Puerto Rico,North America,PRI,1969,300.8869
Puerto Rico,North America,PRI,1970,312.31628
Puerto Rico,North America,PRI,1971,308.92407
Puerto Rico,North America,PRI,1972,323.28952
Puerto Rico,North America,PRI,1973,336.89072
Puerto Rico,North America,PRI,1974,349.96255
Puerto Rico,North America,PRI,1975,359.41605
Puerto Rico,North America,PRI,1976,367.7483
Puerto Rico,North America,PRI,1977,344.29105
Puerto Rico,North America,PRI,1979,323.59677
Puerto Rico,North America,PRI,1980,266.46967
Puerto Rico,North America,PRI,1981,268.20425
Puerto Rico,North America,PRI,1982,271.0822
Puerto Rico,North America,PRI,1983,248.52377
Puerto Rico,North America,PRI,1984,257.83624
Puerto Rico,North America,PRI,1985,275.82144
Puerto Rico,North America,PRI,1986,253.89417
Puerto Rico,North America,PRI,1987,270.0403
Puerto Rico,North America,PRI,1988,272.17487
Puerto Rico,North America,PRI,1989,255.12419
Puerto Rico,North America,PRI,1990,242.55948
Puerto Rico,North America,PRI,1991,224.98972
Puerto Rico,North America,PRI,1992,199.99565
Puerto Rico,North America,PRI,1993,197.09991
Puerto Rico,North America,PRI,1994,189.96338
Puerto Rico,North America,PRI,1995,191.06178
Puerto Rico,North America,PRI,1996,185.86511
Puerto Rico,North America,PRI,1997,182.54857
Puerto Rico,North America,PRI,1998,184.41463
Puerto Rico,North America,PRI,1999,168.21858
Puerto Rico,North America,PRI,2000,154.79091
Puerto Rico,North America,PRI,2001,160.02309
Puerto Rico,North America,PRI,2002,145.35606
Puerto Rico,North America,PRI,2003,145.69005
Puerto Rico,North America,PRI,2004,143.96909
Puerto Rico,North America,PRI,2005,144.13257
Puerto Rico,North America,PRI,2006,136.42712
Puerto Rico,North America,PRI,2007,132.70415
Puerto Rico,North America,PRI,2008,124.37396
Puerto Rico,North America,PRI,2009,122.758026
Puerto Rico,North America,PRI,2010,118.345276
Puerto Rico,North America,PRI,2011,117.91556
Puerto Rico,North America,PRI,2012,111.09402
Puerto Rico,North America,PRI,2013,107.71698
Puerto Rico,North America,PRI,2014,107.13853
Puerto Rico,North America,PRI,2017,105.55735
Puerto Rico,North America,PRI,2016,101.50245
Puerto Rico,North America,PRI,2015,100.20467
Qatar,Asia,QAT,2021,85.76279
Qatar,Asia,QAT,2020,93.67135
Qatar,Asia,QAT,2019,80.22281
Qatar,Asia,QAT,2017,106.33189
Qatar,Asia,QAT,2016,114.636215
Qatar,Asia,QAT,2015,69.066444
Qatar,Asia,QAT,2014,86.412155
Qatar,Asia,QAT,2013,58.713596
Qatar,Asia,QAT,2012,66.35807
Qatar,Asia,QAT,2011,70.710785
Qatar,Asia,QAT,2010,97.24098
Qatar,Asia,QAT,2009,96.52712
Qatar,Asia,QAT,2008,127.57926
Qatar,Asia,QAT,2007,117.96159
Qatar,Asia,QAT,2006,165.11482
Qatar,Asia,QAT,2005,178.175
Qatar,Asia,QAT,2004,141.69019
Qatar,Asia,QAT,2001,299.59964
Qatar,Asia,QAT,1995,234.19063
Reunion,Africa,REU,2001,176.99002
Reunion,Africa,REU,2002,182.56061
Reunion,Africa,REU,2003,173.27556
Reunion,Africa,REU,2004,170.20242
Reunion,Africa,REU,2005,175.75334
Reunion,Africa,REU,2006,164.55605
Reunion,Africa,REU,2007,137.49837
Reunion,Africa,REU,2008,129.80815
Reunion,Africa,REU,2009,131.3438
Reunion,Africa,REU,2010,131.05992
Reunion,Africa,REU,2011,113.83005
Reunion,Africa,REU,2012,104.31727
Reunion,Africa,REU,2013,98.1181
Reunion,Africa,REU,2014,90.19239
Reunion,Africa,REU,2016,94.062416
Reunion,Africa,REU,2015,90.89944
Romania,Europe,ROU,1959,469.2115
Romania,Europe,ROU,1960,432.87323
Romania,Europe,ROU,1961,404.8243
Romania,Europe,ROU,1962,449.15634
Romania,Europe,ROU,1963,442.98077
Romania,Europe,ROU,1964,406.67203
Romania,Europe,ROU,1965,428.63895
Romania,Europe,ROU,1966,395.3695
Romania,Europe,ROU,1967,400.1563
Romania,Europe,ROU,1968,396.02362
Romania,Europe,ROU,1969,526.2558
Romania,Europe,ROU,1970,504.4284
Romania,Europe,ROU,1971,506.18677
Romania,Europe,ROU,1972,498.57285
Romania,Europe,ROU,1973,531.6463
Romania,Europe,ROU,1974,476.2423
Romania,Europe,ROU,1975,483.84338
Romania,Europe,ROU,1976,511.2658
Romania,Europe,ROU,1977,548.825
Romania,Europe,ROU,1978,510.72247
Romania,Europe,ROU,1980,573.7364
Romania,Europe,ROU,1981,539.485
Romania,Europe,ROU,1982,537.59686
Romania,Europe,ROU,1983,571.0701
Romania,Europe,ROU,1984,564.42816
Romania,Europe,ROU,1985,574.28864
Romania,Europe,ROU,1986,541.9532
Romania,Europe,ROU,1987,569.68036
Romania,Europe,ROU,1988,560.2579
Romania,Europe,ROU,1989,531.1257
Romania,Europe,ROU,1990,526.76825
Romania,Europe,ROU,1991,544.1967
Romania,Europe,ROU,1992,561.6256
Romania,Europe,ROU,1993,563.4812
Romania,Europe,ROU,1994,553.25964
Romania,Europe,ROU,1995,559.8075
Romania,Europe,ROU,1996,594.74786
Romania,Europe,ROU,1997,567.1308
Romania,Europe,ROU,1998,546.8571
Romania,Europe,ROU,1999,537.5215
Romania,Europe,ROU,2000,497.814
Romania,Europe,ROU,2001,492.93265
Romania,Europe,ROU,2002,519.23566
Romania,Europe,ROU,2003,511.2204
Romania,Europe,ROU,2004,482.294
Romania,Europe,ROU,2005,479.14038
Romania,Europe,ROU,2006,459.51782
Romania,Europe,ROU,2007,429.78384
Romania,Europe,ROU,2008,414.9637
Romania,Europe,ROU,2009,407.5775
Romania,Europe,ROU,2010,400.5455
Romania,Europe,ROU,2011,378.60556
Romania,Europe,ROU,2012,370.88174
Romania,Europe,ROU,2013,347.8201
Romania,Europe,ROU,2014,343.4207
Romania,Europe,ROU,2019,310.1488
Romania,Europe,ROU,2018,324.00928
Romania,Europe,ROU,2017,329.80502
Romania,Europe,ROU,2016,331.64706
Romania,Europe,ROU,2015,346.58524
Russia,Europe,RUS,1980,540.51624
Russia,Europe,RUS,1981,527.37354
Russia,Europe,RUS,1982,513.2252
Russia,Europe,RUS,1983,529.795
Russia,Europe,RUS,1984,559.4162
Russia,Europe,RUS,1985,552.89795
Russia,Europe,RUS,1986,511.4821
Russia,Europe,RUS,1987,516.6498
Russia,Europe,RUS,1988,515.6999
Russia,Europe,RUS,1989,497.34158
Russia,Europe,RUS,1990,501.47797
Russia,Europe,RUS,1991,494.5676
Russia,Europe,RUS,1992,508.04193
Russia,Europe,RUS,1993,595.8176
Russia,Europe,RUS,1994,643.0593
Russia,Europe,RUS,1995,602.2107
Russia,Europe,RUS,1996,569.8174
Russia,Europe,RUS,1997,554.39355
Russia,Europe,RUS,1998,544.04205
Russia,Europe,RUS,1999,585.34595
Russia,Europe,RUS,2000,602.8271
Russia,Europe,RUS,2001,608.8832
Russia,Europe,RUS,2002,630.85675
Russia,Europe,RUS,2003,655.21027
Russia,Europe,RUS,2004,629.1148
Russia,Europe,RUS,2005,630.6599
Russia,Europe,RUS,2006,588.9253
Russia,Europe,RUS,2007,555.16724
Russia,Europe,RUS,2008,546.3973
Russia,Europe,RUS,2009,515.44147
Russia,Europe,RUS,2010,508.66122
Russia,Europe,RUS,2011,464.4689
Russia,Europe,RUS,2012,443.60635
Russia,Europe,RUS,2013,414.61182
Russia,Europe,RUS,2014,392.74933
Russia,Europe,RUS,2019,314.40408
Russia,Europe,RUS,2018,327.73087
Russia,Europe,RUS,2017,331.66583
Russia,Europe,RUS,2016,352.90665
Russia,Europe,RUS,2015,368.79694
Saint Lucia,North America,LCA,1968,302.64844
Saint Lucia,North America,LCA,1972,305.65668
Saint Lucia,North America,LCA,1973,287.2607
Saint Lucia,North America,LCA,1975,370.39426
Saint Lucia,North America,LCA,1976,333.67834
Saint Lucia,North America,LCA,1977,309.9096
Saint Lucia,North America,LCA,1979,349.14978
Saint Lucia,North America,LCA,1980,295.66846
Saint Lucia,North America,LCA,1981,420.21896
Saint Lucia,North America,LCA,1983,290.62286
Saint Lucia,North America,LCA,1986,392.3828
Saint Lucia,North America,LCA,1987,450.64453
Saint Lucia,North America,LCA,1988,401.73303
Saint Lucia,North America,LCA,1989,478.9239
Saint Lucia,North America,LCA,1990,409.3163
Saint Lucia,North America,LCA,1991,341.69513
Saint Lucia,North America,LCA,1992,287.38937
Saint Lucia,North America,LCA,1993,272.65994
Saint Lucia,North America,LCA,1994,281.58603
Saint Lucia,North America,LCA,1995,256.0621
Saint Lucia,North America,LCA,1996,249.73364
Saint Lucia,North America,LCA,1997,260.90564
Saint Lucia,North America,LCA,1998,244.09517
Saint Lucia,North America,LCA,1999,250.6269
Saint Lucia,North America,LCA,2000,171.73302
Saint Lucia,North America,LCA,2001,190.52289
Saint Lucia,North America,LCA,2002,169.5649
Saint Lucia,North America,LCA,2003,214.77313
Saint Lucia,North America,LCA,2004,188.6233
Saint Lucia,North America,LCA,2005,247.70761
Saint Lucia,North America,LCA,2006,198.21309
Saint Lucia,North America,LCA,2008,186.12985
Saint Lucia,North America,LCA,2009,179.06589
Saint Lucia,North America,LCA,2010,200.70564
Saint Lucia,North America,LCA,2011,136.71828
Saint Lucia,North America,LCA,2012,174.7047
Saint Lucia,North America,LCA,2013,186.90839
Saint Lucia,North America,LCA,2014,195.25934
Saint Lucia,North America,LCA,2020,152.78647
Saint Lucia,North America,LCA,2019,174.52597
Saint Lucia,North America,LCA,2018,156.3499
Saint Lucia,North America,LCA,2017,157.87546
Saint Lucia,North America,LCA,2016,168.63205
Saint Lucia,North America,LCA,2015,156.53976
Saint Vincent and the Grenadines,North America,VCT,1970,379.40616
Saint Vincent and the Grenadines,North America,VCT,1971,464.22498
Saint Vincent and the Grenadines,North America,VCT,1972,375.49283
Saint Vincent and the Grenadines,North America,VCT,1974,398.00702
Saint Vincent and the Grenadines,North America,VCT,1977,382.17612
Saint Vincent and the Grenadines,North America,VCT,1978,366.02835
Saint Vincent and the Grenadines,North America,VCT,1979,371.93347
Saint Vincent and the Grenadines,North America,VCT,1982,290.3497
Saint Vincent and the Grenadines,North America,VCT,1983,300.46484
Saint Vincent and the Grenadines,North America,VCT,1984,307.23636
Saint Vincent and the Grenadines,North America,VCT,1985,410.69437
Saint Vincent and the Grenadines,North America,VCT,1986,415.79575
Saint Vincent and the Grenadines,North America,VCT,1987,343.31592
Saint Vincent and the Grenadines,North America,VCT,1990,282.47797
Saint Vincent and the Grenadines,North America,VCT,1995,321.97592
Saint Vincent and the Grenadines,North America,VCT,1996,296.0045
Saint Vincent and the Grenadines,North America,VCT,1997,322.76178
Saint Vincent and the Grenadines,North America,VCT,1998,336.84454
Saint Vincent and the Grenadines,North America,VCT,1999,305.60083
Saint Vincent and the Grenadines,North America,VCT,2000,240.14275
Saint Vincent and the Grenadines,North America,VCT,2001,267.29224
Saint Vincent and the Grenadines,North America,VCT,2002,275.05362
Saint Vincent and the Grenadines,North America,VCT,2003,282.84778
Saint Vincent and the Grenadines,North America,VCT,2004,248.42241
Saint Vincent and the Grenadines,North America,VCT,2005,294.0536
Saint Vincent and the Grenadines,North America,VCT,2006,259.36594
Saint Vincent and the Grenadines,North America,VCT,2007,284.49527
Saint Vincent and the Grenadines,North America,VCT,2008,333.9074
Saint Vincent and the Grenadines,North America,VCT,2009,294.44778
Saint Vincent and the Grenadines,North America,VCT,2010,278.71063
Saint Vincent and the Grenadines,North America,VCT,2011,291.7059
Saint Vincent and the Grenadines,North America,VCT,2012,256.28604
Saint Vincent and the Grenadines,North America,VCT,2013,262.8931
Saint Vincent and the Grenadines,North America,VCT,2014,316.07385
Saint Vincent and the Grenadines,North America,VCT,2021,292.38162
Saint Vincent and the Grenadines,North America,VCT,2020,283.98773
Saint Vincent and the Grenadines,North America,VCT,2019,240.15053
Saint Vincent and the Grenadines,North America,VCT,2018,248.05063
Saint Vincent and the Grenadines,North America,VCT,2017,232.36421
Saint Vincent and the Grenadines,North America,VCT,2016,243.8316
Saint Vincent and the Grenadines,North America,VCT,2015,221.3325
Sao Tome and Principe,Africa,STP,1984,146.94917
Sao Tome and Principe,Africa,STP,1985,168.40878
Sao Tome and Principe,Africa,STP,1987,243.2714
Serbia,Europe,SRB,1998,505.96536
Serbia,Europe,SRB,1999,498.0292
Serbia,Europe,SRB,2000,489.67435
Serbia,Europe,SRB,2001,450.5142
Serbia,Europe,SRB,2002,459.51898
Serbia,Europe,SRB,2003,455.97418
Serbia,Europe,SRB,2004,435.97885
Serbia,Europe,SRB,2005,450.86652
Serbia,Europe,SRB,2006,424.24976
Serbia,Europe,SRB,2007,405.81665
Serbia,Europe,SRB,2008,391.98508
Serbia,Europe,SRB,2009,379.41046
Serbia,Europe,SRB,2010,367.97205
Serbia,Europe,SRB,2011,366.0836
Serbia,Europe,SRB,2012,354.63004
Serbia,Europe,SRB,2013,336.38904
Serbia,Europe,SRB,2014,333.2707
Serbia,Europe,SRB,2021,294.32022
Serbia,Europe,SRB,2020,288.3274
Serbia,Europe,SRB,2019,276.95837
Serbia,Europe,SRB,2018,304.3287
Serbia,Europe,SRB,2017,314.21652
Serbia,Europe,SRB,2016,309.76102
Serbia,Europe,SRB,2015,329.12
Seychelles,Africa,SYC,1985,272.95593
Seychelles,Africa,SYC,1986,290.74698
Seychelles,Africa,SYC,1987,412.02377
Seychelles,Africa,SYC,2001,351.4828
Seychelles,Africa,SYC,2002,394.81064
Seychelles,Africa,SYC,2003,399.47845
Seychelles,Africa,SYC,2004,369.3255
Seychelles,Africa,SYC,2005,405.1529
Seychelles,Africa,SYC,2006,315.3953
Seychelles,Africa,SYC,2007,226.22556
Seychelles,Africa,SYC,2008,256.1616
Seychelles,Africa,SYC,2009,295.73114
Seychelles,Africa,SYC,2010,237.69968
Seychelles,Africa,SYC,2011,282.86942
Seychelles,Africa,SYC,2012,286.4665
Seychelles,Africa,SYC,2013,229.22893
Seychelles,Africa,SYC,2014,244.59615
Seychelles,Africa,SYC,2021,250.81857
Seychelles,Africa,SYC,2020,221.5519
Seychelles,Africa,SYC,2019,212.58238
Seychelles,Africa,SYC,2017,270.72812
Seychelles,Africa,SYC,2016,257.11688
Seychelles,Africa,SYC,2015,239.67554
Singapore,Asia,SGP,1963,253.9769
Singapore,Asia,SGP,1964,258.6871
Singapore,Asia,SGP,1965,279.6128
Singapore,Asia,SGP,1966,285.0747
Singapore,Asia,SGP,1967,293.46732
Singapore,Asia,SGP,1968,295.9309
Singapore,Asia,SGP,1969,318.2019
Singapore,Asia,SGP,1970,290.2756
Singapore,Asia,SGP,1971,300.1597
Singapore,Asia,SGP,1972,283.01648
Singapore,Asia,SGP,1973,294.97675
Singapore,Asia,SGP,1974,303.14462
Singapore,Asia,SGP,1975,296.82758
Singapore,Asia,SGP,1976,339.42694
Singapore,Asia,SGP,1977,339.07687
Singapore,Asia,SGP,1978,339.71686
Singapore,Asia,SGP,1979,345.39774
Singapore,Asia,SGP,1980,316.17023
Singapore,Asia,SGP,1981,310.49533
Singapore,Asia,SGP,1982,306.3777
Singapore,Asia,SGP,1983,301.31564
Singapore,Asia,SGP,1984,303.88452
Singapore,Asia,SGP,1985,292.85962
Singapore,Asia,SGP,1986,275.17386
Singapore,Asia,SGP,1987,274.39832
Singapore,Asia,SGP,1988,272.02316
Singapore,Asia,SGP,1989,270.9189
Singapore,Asia,SGP,1990,250.6493
Singapore,Asia,SGP,1991,225.43193
Singapore,Asia,SGP,1992,226.9459
Singapore,Asia,SGP,1993,217.64433
Singapore,Asia,SGP,1994,216.4698
Singapore,Asia,SGP,1995,213.3246
Singapore,Asia,SGP,1996,219.27254
Singapore,Asia,SGP,1997,204.37724
Singapore,Asia,SGP,1998,198.48787
Singapore,Asia,SGP,1999,197.34026
Singapore,Asia,SGP,2000,189.36967
Singapore,Asia,SGP,2001,176.61287
Singapore,Asia,SGP,2002,161.1652
Singapore,Asia,SGP,2003,163.79167
Singapore,Asia,SGP,2004,145.53839
Singapore,Asia,SGP,2005,138.48532
Singapore,Asia,SGP,2006,132.9975
Singapore,Asia,SGP,2007,140.60744
Singapore,Asia,SGP,2008,133.34079
Singapore,Asia,SGP,2009,122.28943
Singapore,Asia,SGP,2010,119.3846
Singapore,Asia,SGP,2011,112.894966
Singapore,Asia,SGP,2012,107.188416
Singapore,Asia,SGP,2013,102.86278
Singapore,Asia,SGP,2014,101.53472
Singapore,Asia,SGP,2020,93.464386
Singapore,Asia,SGP,2019,87.71024
Singapore,Asia,SGP,2018,90.68081
Singapore,Asia,SGP,2017,96.42774
Singapore,Asia,SGP,2016,94.36931
Singapore,Asia,SGP,2015,98.011314
Slovakia,Europe,SVK,1992,399.37424
Slovakia,Europe,SVK,1993,393.60718
Slovakia,Europe,SVK,1994,424.24915
Slovakia,Europe,SVK,1995,430.9022
Slovakia,Europe,SVK,1996,410.0676
Slovakia,Europe,SVK,1997,413.58362
Slovakia,Europe,SVK,1998,426.32452
Slovakia,Europe,SVK,1999,402.33606
Slovakia,Europe,SVK,2000,397.6634
Slovakia,Europe,SVK,2001,400.0776
Slovakia,Europe,SVK,2002,387.15457
Slovakia,Europe,SVK,2003,385.47055
Slovakia,Europe,SVK,2004,374.50177
Slovakia,Europe,SVK,2005,378.46735
Slovakia,Europe,SVK,2006,370.17896
Slovakia,Europe,SVK,2007,360.45233
Slovakia,Europe,SVK,2008,342.3766
Slovakia,Europe,SVK,2009,331.55533
Slovakia,Europe,SVK,2010,326.56995
Slovakia,Europe,SVK,2012,258.78455
Slovakia,Europe,SVK,2013,258.23828
Slovakia,Europe,SVK,2014,239.19888
Slovakia,Europe,SVK,2019,210.94542
Slovakia,Europe,SVK,2018,219.1511
Slovakia,Europe,SVK,2017,235.44151
Slovakia,Europe,SVK,2016,228.63351
Slovenia,Europe,SVN,1985,396.61398
Slovenia,Europe,SVN,1986,381.0748
Slovenia,Europe,SVN,1987,376.99927
Slovenia,Europe,SVN,1988,355.62552
Slovenia,Europe,SVN,1989,317.89594
Slovenia,Europe,SVN,1990,326.6881
Slovenia,Europe,SVN,1991,327.98544
Slovenia,Europe,SVN,1992,308.95715
Slovenia,Europe,SVN,1993,323.70856
Slovenia,Europe,SVN,1994,300.8854
Slovenia,Europe,SVN,1995,271.8294
Slovenia,Europe,SVN,1996,265.52066
Slovenia,Europe,SVN,1997,250.43034
Slovenia,Europe,SVN,1998,258.52383
Slovenia,Europe,SVN,1999,245.60461
Slovenia,Europe,SVN,2000,232.4933
Slovenia,Europe,SVN,2001,220.24341
Slovenia,Europe,SVN,2002,213.48265
Slovenia,Europe,SVN,2003,216.04254
Slovenia,Europe,SVN,2004,203.61281
Slovenia,Europe,SVN,2005,211.01564
Slovenia,Europe,SVN,2006,191.37881
Slovenia,Europe,SVN,2007,189.56548
Slovenia,Europe,SVN,2008,171.92351
Slovenia,Europe,SVN,2009,169.15262
Slovenia,Europe,SVN,2010,159.93814
Slovenia,Europe,SVN,2011,150.83823
Slovenia,Europe,SVN,2012,149.7408
Slovenia,Europe,SVN,2013,144.31047
Slovenia,Europe,SVN,2014,143.54477
Slovenia,Europe,SVN,2020,118.27076
Slovenia,Europe,SVN,2019,122.54735
Slovenia,Europe,SVN,2018,129.64638
Slovenia,Europe,SVN,2017,133.33923
Slovenia,Europe,SVN,2016,135.14735
Slovenia,Europe,SVN,2015,143.26997
South Africa,Africa,ZAF,1996,296.16644
South Africa,Africa,ZAF,1997,267.7578
South Africa,Africa,ZAF,1998,287.71365
South Africa,Africa,ZAF,1999,290.50488
South Africa,Africa,ZAF,2000,314.50928
South Africa,Africa,ZAF,2001,307.50693
South Africa,Africa,ZAF,2002,306.8712
South Africa,Africa,ZAF,2003,324.64517
South Africa,Africa,ZAF,2004,309.02185
South Africa,Africa,ZAF,2005,314.11224
South Africa,Africa,ZAF,2006,319.27298
South Africa,Africa,ZAF,2007,304.9065
South Africa,Africa,ZAF,2008,283.26428
South Africa,Africa,ZAF,2009,304.3875
South Africa,Africa,ZAF,2010,299.98862
South Africa,Africa,ZAF,2011,287.86816
South Africa,Africa,ZAF,2012,266.55212
South Africa,Africa,ZAF,2013,245.51738
South Africa,Africa,ZAF,2014,247.52818
South Africa,Africa,ZAF,2018,236.15663
South Africa,Africa,ZAF,2017,239.5727
South Africa,Africa,ZAF,2016,259.0387
South Africa,Africa,ZAF,2015,258.1394
South Korea,Asia,KOR,1985,266.19806
South Korea,Asia,KOR,1986,248.76903
South Korea,Asia,KOR,1987,237.49297
South Korea,Asia,KOR,1988,218.63976
South Korea,Asia,KOR,1989,210.56367
South Korea,Asia,KOR,1990,210.04967
South Korea,Asia,KOR,1991,205.08504
South Korea,Asia,KOR,1992,216.60913
South Korea,Asia,KOR,1993,227.93465
South Korea,Asia,KOR,1994,239.01591
South Korea,Asia,KOR,1995,191.2456
South Korea,Asia,KOR,1996,170.6895
South Korea,Asia,KOR,1997,159.348
South Korea,Asia,KOR,1998,157.15125
South Korea,Asia,KOR,1999,150.71704
South Korea,Asia,KOR,2000,148.75587
South Korea,Asia,KOR,2001,142.02875
South Korea,Asia,KOR,2002,145.64764
South Korea,Asia,KOR,2003,136.08694
South Korea,Asia,KOR,2004,126.11659
South Korea,Asia,KOR,2005,116.958015
South Korea,Asia,KOR,2006,111.579865
South Korea,Asia,KOR,2007,109.33699
South Korea,Asia,KOR,2008,99.026505
South Korea,Asia,KOR,2009,91.89678
South Korea,Asia,KOR,2010,90.252464
South Korea,Asia,KOR,2011,87.21196
South Korea,Asia,KOR,2012,85.607155
South Korea,Asia,KOR,2013,78.37287
South Korea,Asia,KOR,2014,74.96574
South Korea,Asia,KOR,2020,55.99481
South Korea,Asia,KOR,2019,59.459312
South Korea,Asia,KOR,2018,65.31516
South Korea,Asia,KOR,2017,67.41473
South Korea,Asia,KOR,2016,70.31079
South Korea,Asia,KOR,2015,73.04623
Spain,Europe,ESP,1951,395.21234
Spain,Europe,ESP,1952,322.56967
Spain,Europe,ESP,1953,327.9262
Spain,Europe,ESP,1954,315.0159
Spain,Europe,ESP,1955,321.553
Spain,Europe,ESP,1956,350.5559
Spain,Europe,ESP,1957,340.31024
Spain,Europe,ESP,1958,303.13568
Spain,Europe,ESP,1959,310.2815
Spain,Europe,ESP,1960,316.2144
Spain,Europe,ESP,1961,306.99545
Spain,Europe,ESP,1962,330.35263
Spain,Europe,ESP,1963,319.3836
Spain,Europe,ESP,1964,304.94574
Spain,Europe,ESP,1965,305.91907
Spain,Europe,ESP,1966,302.16534
Spain,Europe,ESP,1967,307.5326
Spain,Europe,ESP,1968,344.83466
Spain,Europe,ESP,1969,358.57324
Spain,Europe,ESP,1970,330.27878
Spain,Europe,ESP,1971,345.77908
Spain,Europe,ESP,1972,320.1603
Spain,Europe,ESP,1973,330.19595
Spain,Europe,ESP,1974,326.90668
Spain,Europe,ESP,1975,327.9084
Spain,Europe,ESP,1976,323.30658
Spain,Europe,ESP,1977,309.3344
Spain,Europe,ESP,1978,306.68802
Spain,Europe,ESP,1979,303.40137
Spain,Europe,ESP,1980,282.3998
Spain,Europe,ESP,1981,278.17603
Spain,Europe,ESP,1982,261.95377
Spain,Europe,ESP,1983,266.65146
Spain,Europe,ESP,1984,251.3248
Spain,Europe,ESP,1985,254.49585
Spain,Europe,ESP,1986,240.67273
Spain,Europe,ESP,1987,225.8122
Spain,Europe,ESP,1988,224.1827
Spain,Europe,ESP,1989,216.40302
Spain,Europe,ESP,1990,212.9066
Spain,Europe,ESP,1991,210.97014
Spain,Europe,ESP,1992,196.3751
Spain,Europe,ESP,1993,191.87532
Spain,Europe,ESP,1994,181.72461
Spain,Europe,ESP,1995,178.3582
Spain,Europe,ESP,1996,176.50075
Spain,Europe,ESP,1997,168.99956
Spain,Europe,ESP,1998,168.53476
Spain,Europe,ESP,1999,159.35675
Spain,Europe,ESP,2000,145.89314
Spain,Europe,ESP,2001,140.64377
Spain,Europe,ESP,2003,137.61621
Spain,Europe,ESP,2002,137.96916
Spain,Europe,ESP,2004,127.71081
Spain,Europe,ESP,2005,126.552
Spain,Europe,ESP,2006,117.03616
Spain,Europe,ESP,2007,115.9666
