Entity,Code,Year,"Deaths from cardiovascular diseases per 100,000 people in, both sexes aged less than 1 year","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 1-4 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 5-9 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 10-14 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 15-19 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 20-24 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 25-29 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 30-34 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 35-39 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 40-44 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 45-49 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 50-54 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 55-59 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 60-64 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 65-69 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 70-74 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 75-79 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 80-84 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged over 85 years"
Armenia,ARM,1990,0,3.0800822,0.57240987,0.6642311,6.833713,5.605381,7.56382,21.5781,48,92.09708,152.70018,278.228,486.85098,870.5085,1398.6666,2547.17,4671.9575,8135.5933,14416.667
Armenia,ARM,1991,1.285347,1.3153567,0.524109,0.59862316,3.6617842,7.109847,10.482846,22.574026,50.671783,88.73539,153.3517,297.00854,476.22107,891.38574,1493.0332,2489.2603,4525.641,8366.534,13488.637
Armenia,ARM,1992,4.0983605,0,0.5134788,0.872093,1.3037809,9.167842,14.973958,26.855328,49.026676,82.185036,159.79381,307.11826,474.0061,965.47394,1665.7633,2797.7778,4692.722,8642.066,14890.805
Armenia,ARM,1993,6.25,1.6605779,1.5278839,0.28264555,4.7953963,10.842952,14.079785,26.806526,53.704964,106.69746,167.04631,287.29642,522.83374,1017.9257,1698.4127,2963.6365,4866.6665,9327.272,16222.223
Armenia,ARM,1994,1.8348624,1.3793104,0.25720164,0.8250825,1.569366,9.397842,11.430551,27.80269,44.82425,91.78322,168.33667,281.67938,437.22223,874.57855,1440.0294,2546.2478,4119.883,7856.631,13865.169
Armenia,ARM,1995,0,1.1214954,0,0.80235356,1.8421861,4.122295,8.896797,22.99565,45.202953,94.923645,162.30678,289.12466,528.6796,960.8392,1629.4736,2686.012,4319.149,7045.2964,13679.775
Armenia,ARM,1996,0,0,0.26301947,0,1.7980222,6.4080944,10.473095,18.128845,42.33751,86.42941,176.37453,274.0113,500.83472,897.87524,1542.9958,2613.0269,4186.186,6514.4927,13756.906
Armenia,ARM,1997,0,0,0,0.25826445,1.754386,6.29556,8.67052,20.708082,39.419086,72.59259,157.68057,223.41376,463.48822,826.8341,1487.65,2514.69,4268.0117,6241.245,11389.743
Armenia,ARM,1998,0,0,0.27793217,0.25740027,2.2850614,2.6033192,7.5295806,13.420509,33.84247,79.02098,133.3652,217.97931,437.32782,756.53284,1449.422,2380.725,3989.2183,5394.4224,10760.976
Armenia,ARM,1999,0,0,0,0.52042675,1.1117288,3.8228736,6.747159,21.946903,26.919548,63.11963,133.72354,218.27057,428.8013,785.7574,1449.848,2450.1323,4264.501,5589.2114,10835.616
Armenia,ARM,2000,2.9585798,0.61538464,0.672043,0.528262,2.1384656,3.3846154,8.617718,13.888889,31.684448,57.081146,122.82158,240.12346,364.532,730.1038,1368.9922,2467.9124,3768.8074,5468,9272.357
Armenia,ARM,2001,0,0,0.70651907,0.53447926,2.1206322,2.4207947,9.23718,16.176352,33.988014,57.244995,137.09613,203.81935,366.1477,714.6936,1331.862,2488.607,4010.7585,5551.7124,8609.518
Armenia,ARM,2002,0,1.8548975,0.3995509,0.9297396,2.8506541,5.507174,7.104133,17.146357,34.110577,76.6702,134.74094,243.51161,418.1025,801.78204,1499.5306,2898.5098,4879.437,9080.609,18441.904
Armenia,ARM,2003,0,0.6524987,0,0.63524735,2.193979,4.256421,8.198772,15.664313,29.778042,76.12971,148.77295,247.84105,447.45865,731.3965,1435.9563,2779.1597,5051.3384,8771.743,19636.95
Armenia,ARM,2006,0,1.3338491,0.5524465,0.8193632,2.7094948,3.6791081,9.933446,24.6203,36.255863,83.830315,152.55658,275.13892,462.0431,761.2213,1323.0779,2400.0752,4354.3174,7115.5005,8979.995
Armenia,ARM,2007,0,0,1.1447673,2.208627,3.51242,4.348267,5.7383237,20.524897,35.332985,72.57919,156.16888,252.36981,445.9068,671.5099,1342.2091,2119.5615,4395.5127,6885.9624,9507.799
Armenia,ARM,2008,0,0,0.5382392,0.85774326,2.252245,3.7974443,6.8357124,16.302002,26.63678,71.97292,119.66746,235.91458,413.05453,698.1702,1168.0088,2192.7097,3843.2517,7326.0166,19271.902
Armenia,ARM,2009,4.595377,0.6457946,1.1520605,2.0552871,2.7050736,3.9348812,9.270848,20.32012,33.319847,83.30233,133.10983,241.3256,463.8617,672.16376,1419.8671,1866.6267,4464.188,6406.468,9943.491
Armenia,ARM,2010,0,0.6339988,1.1423479,1.0882281,6.1141887,4.3236074,9.870897,14.7470875,39.10184,82.007256,153.4923,256.33423,395.114,641.1783,1230.9459,1936.4149,4060.6743,6899.315,10244.298
Armenia,ARM,2011,0,0.61452615,1.6928303,1.7022725,1.7318116,6.9297795,10.358277,10.299418,40.354652,70.48702,143.51895,217.90424,378.46906,682.79663,977.05896,1937.5693,3596.5542,6829.57,9865.214
Armenia,ARM,2012,0,0.5953976,1.0849105,1.7130327,3.159415,5.5431027,4.7184362,13.496099,27.328005,70.16353,127.34594,221.41759,373.50516,603.20654,972.16595,1904.6868,3138.043,6520.5024,12251.703
Armenia,ARM,2013,0,0.59091526,0,2.323798,1.4437445,2.5154521,6.475053,11.759123,22.716595,57.88055,117.60175,218.7854,366.025,580.5276,889.1394,1701.4388,3086.4348,5943.0635,12490.72
Armenia,ARM,2014,0,1.7811025,1.021868,0,2.5527265,4.1859155,4.6875563,9.753402,28.729404,71.1444,118.33603,202.74797,339.62802,588.4078,932.5337,1677.115,3067.406,5989.8433,13200.493
Armenia,ARM,2021,0,1.232658,0.46670306,0.98577523,2.3056748,7.6655917,6.818027,7.937048,19.594316,59.910988,130.81,241.26062,339.46814,665.27484,1165.285,2080.4885,3608.6292,7101.821,13409.501
Armenia,ARM,2020,2.5823112,0.60146034,0,1.0077953,2.932947,2.8328772,8.604853,7.4852543,18.161697,61.85783,132.44626,219.90004,377.13516,660.13464,1305.9701,2147.1848,4155.5625,6775.7993,15298.036
Armenia,ARM,2019,2.7703133,1.8919209,0.9513526,1.0259252,1.2017787,6.700654,4.92336,11.792453,24.268538,50.925682,120.7202,214.91896,356.99567,546.44806,975.0009,1675.4172,2948.832,5532.9565,12864.625
Armenia,ARM,2018,0,1.8305743,0,0.5298771,0,3.686733,10.066594,15.206061,24.723297,51.825626,120.133965,224.28491,360.7151,591.9128,1028.9497,1616.1525,3113.3718,5472.9414,13096.152
Armenia,ARM,2017,0,1.1992924,0,0.5454734,0.9845136,2.9446406,5.2035327,11.858222,29.255003,58.22594,111.13661,231.20343,356.53564,626.38916,1023.6692,1734.0746,3326.2935,6290.927,14654.839
Armenia,ARM,2016,2.4470818,0.5974429,0.96988505,0.5621894,5.133236,4.048328,3.9979646,12.791838,20.808308,61.71004,106.510216,233.85876,371.74377,579.02985,923.4888,1520.8855,3038.1934,5649.3794,13125.432
Armenia,ARM,2015,2.3685458,1.7960523,0.49476537,1.1471047,1.0803394,5.7433777,5.7820177,10.279605,30.310438,64.57972,111.255226,210.69904,330.2488,528.8882,929.2619,1528.1696,2975.5217,5417.4326,12669.371
Australia,AUS,1950,6.4899945,2.1300766,3.9789684,5.4879093,7.612833,10.608424,15.6480665,25.221094,51.82927,109.77608,223.23462,410.47836,672.1472,1174.0958,1921.6935,3165.674,5245.0044,8080.247,13809.375
Australia,AUS,1951,7.9197464,3.4894645,3.485722,6.4388313,6.199854,9.811556,17.258738,27.568922,56.162247,109.39691,224.9191,414.9174,722.5617,1200.548,1991.9912,3248.054,5466.6094,8309.88,14779.816
Australia,AUS,1952,11.375388,2.4229372,3.5600295,7.110128,6.6012487,8.518694,14.636919,29.057512,52.259453,107.939186,232.94673,437.25317,726.4915,1243.7064,2056.79,3151.9558,5384.551,8595.556,14712.991
Australia,AUS,1953,9.022556,3.9666798,4.0280814,4.737164,8.196721,10.894309,11.504047,23.671217,52.761494,101.83968,215.95886,420.51614,698.463,1189.3256,1889.1526,3172.6162,5205.668,8260.355,14295.977
Australia,AUS,1954,14.134275,3.8590171,1.7760018,3.7523453,5.070137,8.180301,12.683483,25.478603,51.907444,105.59796,214.25932,410.94717,675.6494,1126.7568,1902.295,3269.6147,5265.051,8550.513,14612.638
Australia,AUS,1955,7.447865,3.1585598,2.6598575,3.7904427,6.5210304,8.939113,8.996144,25.051334,46.218487,93.82716,204.66368,390.72708,653.0321,1119.1614,1942.3015,3193.2656,5109.865,8367.966,14611.702
Australia,AUS,1956,12.059816,2.4888003,1.2261163,3.3320518,6.598586,9.90764,13.428572,21.498108,50.77362,96.083786,201.2524,379.18216,660.98926,1140.2488,1931.7119,3261.2773,5348.355,9090.3955,15589.147
Australia,AUS,1957,7.0989113,4.772978,1.533272,3.5265076,4.8185515,8.842312,13.052937,23.268326,43.654823,91.224365,196.56682,365.2803,648.0165,1068.0795,1877.1663,3084.9138,5001.3833,8248.619,14712.082
Australia,AUS,1958,14.265992,2.7774425,1.9045709,2.4218407,3.5041611,9.28,12.039239,21.724554,43.108257,98.96938,199.08392,371.37857,635.1076,1085.5868,1782.5302,2995.0496,4960.89,8044.796,14715.736
Australia,AUS,1959,12.145749,2.2434762,1.8684236,2.6508324,5.6629834,7.5781007,11.042202,22.611721,47.445747,98.36066,212.04933,369.43036,687.8342,1090.3881,1916.2665,3095.3894,5197.5146,8227.041,15009.901
Australia,AUS,1960,14.228546,1.8437428,1.4556041,3.1619747,4.161248,7.91281,11.462632,23.809525,43.69571,106.75614,206.76923,389.51788,674.86816,1128.6699,1902.4023,3095.4773,4985.48,8198.067,14852.381
Australia,AUS,1961,9.824862,3.160271,0.95492744,3.4391274,4.9364433,7.0493455,11.941213,22.321428,44.920345,103.21439,206.15898,375.6867,632.5301,1082.0577,1808.301,3026.843,4980.571,7907.834,14558.353
Australia,AUS,1962,8.1092615,1.2134584,1.4128284,2.76434,4.66333,7.9586706,10.7153635,21.697071,49.077347,99.971436,207.83542,395.01718,671.41364,1137.2839,1826.7104,3133.7744,5098.8306,8191.3237,14973.856
Australia,AUS,1963,7.3624945,1.5153155,1.2980992,1.6509663,3.1996586,7.615939,9.887839,19.627224,50.78329,101.89769,205.17899,394.71924,674.5598,1156.8292,1861.1439,3050.946,5073.1436,8275.299,14975
Australia,AUS,1964,9.170305,1.9257516,0.9061254,2.2881114,4.006575,8.658568,9.002572,24.40425,46.242023,113.60915,215.68326,391.81097,698.9037,1223.7695,1875.622,3237.6633,5226.344,8616.685,15341.317
Australia,AUS,1965,7.6888285,0.84826636,0.9721609,1.5033355,4.343534,5.7471266,11.500624,17.546404,49.908546,109.92724,209.92952,408.1311,692.96576,1167.3345,1866.5521,3152.8687,5116.109,8344.546,14933.206
Australia,AUS,1966,8.652095,1.0718113,1.0321692,1.1071132,3.9006755,3.9747486,9.414929,20.372526,51.83727,105.82763,205.65172,398.22595,680.0074,1184.7324,1970.1409,3214.6729,5235.9263,8499.511,15138.687
Australia,AUS,1967,7.9787235,1.0826026,0.83507305,1.8045655,3.1449537,5.4850507,11.642949,19.81319,44.197433,104.22825,224.02968,387.39157,694.524,1157.6355,1870.6371,3064.0144,4928.8936,8071.698,14119.005
Australia,AUS,1968,10.0349045,1.7478697,1.0703112,2.2180817,3.0953944,6.25063,7.0254674,20.425062,50.14789,107.12462,201.42798,388.46335,707.9986,1202.603,1962.8416,3158.519,5325.187,8694.444,16385.416
Australia,AUS,1969,7.7996716,1.633809,1.1408083,0.86378163,3.497469,4.443586,10.47245,19.96008,48.20095,100.75949,207.61475,388.15894,655.90485,1143.3074,1904.8383,3012.9404,5154.3857,7912.4023,14686.241
Australia,AUS,1970,8.526188,1.6997769,0.73230267,1.9340733,2.7215822,5.1134253,7.884659,21.73913,52.782326,99.28898,202.04903,377.37927,671.057,1138.4615,1957.665,3141.899,5270.311,8465.136,14984.177
Australia,AUS,1971,9.111617,1.5519917,0.90475404,0.98175573,3.6538632,5.4954953,10.18876,18.85379,46.663937,104.615776,205.44235,360.98077,645.4018,1093.1442,1785.4386,3045.8333,5107.823,8347.644,14957.576
Australia,AUS,1972,11.206574,1.8077735,0.7483163,1.6056519,3.5020137,4.8103104,6.9048333,19.046463,47.330097,100.3598,195.0309,349.86832,627.9453,1079.4457,1739.8435,2930.3818,4843.6875,8067.2197,14690.161
Australia,AUS,1973,7.554672,1.4621308,0.838223,1.3504925,2.326784,4.3254933,7.9062676,16.605385,44.223106,100.41951,200.30757,343.48132,604.00464,1040.2736,1700.0735,2860.726,4753.2534,8095.16,14818.439
Australia,AUS,1974,8.692053,0.6781632,1.1662779,1.1875545,2.2664316,3.9003634,8.35629,18.009802,45.601345,91.78357,196.26286,349.86377,612.5209,1059.9154,1706.7902,2831.0854,4862.0347,8380.835,15876.033
Australia,AUS,1975,8.064516,1.2489192,0.5641522,1.2554928,2.5335076,5.2581673,7.132916,16.391685,44.703,86.49733,191.01834,335.1735,555.5377,937.6855,1577.6981,2617.3484,4141.225,7070,13324.189
Australia,AUS,1976,3.930131,1.3931735,0.3920646,1.3517811,2.001922,3.5217316,8.178565,15.689513,39.04944,86.206894,177.08333,308.60495,539.2263,911.9779,1539.0964,2514.141,4354.278,7177.052,13856.802
Australia,AUS,1977,7.545495,1.2409514,0.688126,1.7699115,3.1365168,4.078858,8.369284,14.769349,41.028637,83.14666,166.2136,301.6738,496.91498,865.38464,1454.469,2388.2148,4009.044,6586.588,13138.388
Australia,AUS,1978,4.016064,1.5962541,0.6042752,1.0521204,2.7093978,4.262432,8.079766,13,32.00366,75.350395,145.22931,278.22165,482.51343,841.9427,1406.1287,2259.1353,3885.4036,6186.0796,13020.906
Australia,AUS,1979,8.988764,0.8697543,0.9114385,1.0464461,3.0740855,3.669276,8.362489,12.330456,31.907894,72.43461,142.89516,268.34625,458.51285,794.4919,1304.7319,2187.6355,3645.0957,5732.0938,12485.651
Australia,AUS,1980,8.104458,1.540493,0.69129735,1.3442986,2.0820482,3.5132546,6.671734,12.837953,26.40752,66.0986,137.78256,258.22687,424.01526,731.9605,1263.1984,2099.2686,3552.5798,5930.759,12405.55
Australia,AUS,1981,6.5019507,1.762697,1.0228971,1.2152514,2.6184058,3.4527738,6.901031,11.01681,25.262732,56.334652,132.96135,233.02728,417.30795,707.16614,1219.8582,2034.6375,3461.509,5743.2085,11825.366
Australia,AUS,1982,4.661017,0.9795385,0.4048583,1.107338,2.32342,3.3788857,7.495415,11.058709,24.638357,55.12628,122.82113,225.7728,395.78015,677.05383,1190.3357,1990.6788,3523.23,5787.555,12087.121
Australia,AUS,1983,5.818786,0.75398535,0.8266512,1.3867601,2.4130147,4.6079526,6.1412487,11.433172,23.976814,54.39659,104.27597,212.3506,379.84805,643.2031,1110.0461,1860.2125,3235.7092,5454.6562,11056.481
Australia,AUS,1984,7.115948,0.74294204,0.42126548,1.2481644,3.0952566,4.217224,5.748019,11.753418,22.819473,54.63003,104.56274,189.98647,365.35663,619.2352,1061.1904,1876.9506,3125.3782,5559.461,11284.815
Australia,AUS,1985,11.240633,1.3602595,0.7659575,1.1135857,1.7570665,3.8495705,7.166819,11.081209,20.388111,47.427982,94.06978,184.0566,341.49588,581.9602,1010.2658,1815.0626,3148.184,5574.0215,11598.977
Australia,AUS,1986,7.544007,1.3403444,0.25434506,0.7624857,3.0431232,4.1894217,5.413422,10.400252,20.527395,46.041607,92.12869,174.10774,317.27332,563.80316,971.0628,1667.3711,2946.979,5080,10088.94
Australia,AUS,1987,2.4824162,1.0258515,0.33478406,0.62922764,1.5851287,3.017274,5.2983017,9.415033,16.439009,39.589577,88.1946,161.8896,307.34192,513.267,931.9213,1690.4514,2911.4075,5032.922,10271.439
Australia,AUS,1988,3.6674817,1.0199919,0.575374,0.7210961,1.7706636,4.2289686,5.6980057,9.880827,19.432692,40.31776,76.19472,151.52301,275.57242,492.52707,881.38043,1580.2289,2762.0132,4839.154,9736.918
Australia,AUS,1989,5.2104206,0.7040129,0.5641067,0.7256894,2.0522256,3.6679392,6.4602203,9.052771,18.150923,33.892727,73.65167,138.72469,266.04752,484.2921,859.51685,1594.1422,2805.266,4940.256,10541.201
Australia,AUS,1990,5.066251,0.99840254,0.31688187,1.0530579,2.4244153,3.681072,5.764094,7.82147,16.301037,31.843088,65.47195,130.29712,240.90909,444.41437,797.10144,1441.7605,2624.467,4504.3164,9515.625
Australia,AUS,1991,4.247104,0.6912215,0.55022794,0.6443299,1.9060186,2.9354908,3.7867963,8.626736,15.35682,32.220676,63.161987,117.473434,224.54884,415.9316,743.0359,1328.1128,2473.862,4387.7285,9225.681
Australia,AUS,1992,6.6902795,0.8777919,0.7041702,0.6397441,1.2834063,3.2821229,3.8400233,7.933223,15.940095,31.076496,59.727272,117.61331,222.73343,407.6775,719.28015,1306.015,2448.6982,4426.0107,9381.098
Australia,AUS,1993,4.2685294,0.7770008,0.7047216,0.55441153,1.6964836,2.3454747,4.109187,8.286536,15.651283,28.79742,51.98803,105.6591,198.31335,367.57288,667.20044,1243.0919,2280.7595,4195.9297,8922.364
Australia,AUS,1994,4.6966734,1.0641385,0.7035647,1.0988148,1.6420361,2.6138396,4.048583,8.583691,16.015005,25.715376,53.93203,100.04317,181.38821,348.7383,665.79785,1178.0775,2280.5955,4282.178,9403.558
Australia,AUS,1995,5.0544324,0.28854477,0.38690707,1.3122346,1.2618296,3.2215142,4.13703,7.393209,16.16758,27.456863,48.0147,95.64949,169.3669,318.42474,585.6874,1123.23,2079.99,3903.4255,8908.61
Australia,AUS,1996,4.702194,0.9599693,0.5359467,1.0701728,1.9544992,2.2907867,4.6541147,8.168917,14.491758,26.93727,51.93601,92.52143,167.39183,319.07108,573.47205,1057.7019,2009.9197,3906.9026,8700.099
Australia,AUS,1997,7.1064506,0.6711583,0.2275551,0.60981697,1.8777874,2.7977157,5.4413896,8.902154,14.321499,26.12224,49.421978,85.37557,157.27846,297.8349,540.0484,1000.32916,1816.6384,3698.3777,8329.152
Australia,AUS,1998,6.0193825,1.2495843,0.45081902,0.83623165,2.5646744,2.4919276,5.3921013,8.284963,14.946965,27.274797,44.93163,77.61722,144.58235,263.1441,503.4339,944.94214,1753.2426,3573.0142,8100.8516
Australia,AUS,1999,5.5845866,0.67733437,0.44703093,0.7549848,1.7651424,3.3049467,4.033151,8.706442,14.049989,24.502228,43.162964,74.74495,138.96965,243.11447,452.85272,874.17267,1674.6372,3365.4058,7955.397
Australia,AUS,2000,5.568372,0.7785509,0.7408049,0.5982588,1.7330291,1.6264721,5.2441206,8.410488,15.284768,26.505735,44.137962,69.26017,124.2111,217.76414,412.4847,814.8698,1533.7036,3052.4097,7666.552
Australia,AUS,2001,5.1377106,1.0686605,0.8138117,0.8129018,1.1088564,2.5337605,4.1930776,9.273054,14.408217,25.21536,42.39677,69.5738,126.784424,217.87685,384.9011,744.6975,1436.3943,2903.8025,7417.573
Australia,AUS,2002,7.1064506,1.1505572,0.44565234,0.8778886,1.3234272,2.557945,3.7050302,6.92961,13.012291,24.339865,43.047096,66.0206,114.93692,204.52963,365.3118,708.65674,1371.6497,2777.0288,7480.062
Australia,AUS,2003,10.147216,1.1784995,0.29907346,0.43495375,2.639037,2.4925883,4.699262,8.158694,13.753775,23.075163,43.924667,60.30995,103.04395,190.02757,340.97665,646.1683,1311.8257,2607.182,7087.4526
Australia,AUS,2004,10.677888,1.3653928,0.6725809,0.7174589,1.0101732,2.8591177,5.0647035,5.899682,14.123841,22.392952,41.37861,60.34638,101.05059,177.3309,325.845,600.69324,1215.3304,2498.9749,6985.1743
Australia,AUS,2006,8.153345,0.9727797,0.22461933,0.6424107,1.5004469,3.4124987,4.0100207,8.377596,14.230372,22.819284,39.106007,62.757614,89.13246,161.24132,274.81897,511.03812,1077.268,2292.9102,6795.992
Australia,AUS,2007,10.489422,1.2246209,0.59544635,0.92722297,1.5889277,2.718065,3.846706,7.184531,12.357742,22.532614,37.665154,60.12258,89.63778,152.53166,266.54617,489.75717,1058.4987,2186.9956,6350.488
Australia,AUS,2008,8.669808,0.8257858,0.66696656,0.64153606,1.2840667,1.8656657,4.3231235,8.781843,12.853655,22.407074,37.483986,56.041405,88.16847,149.88142,264.93933,491.47858,1013.7572,2171.04,6514.9834
Australia,AUS,2009,7.77534,1.3314255,0.6628526,0.28461424,2.1349802,1.9214892,4.0468917,7.4550366,11.866971,22.193213,35.10039,56.725124,81.38378,141.62186,232.70676,452.52496,919.7897,1986.0819,5995.1157
Australia,AUS,2010,8.985099,0.77546096,0.5859286,0.56987035,1.4683808,2.496555,3.4993768,6.9326673,12.252301,20.779423,36.74189,53.205402,85.26983,132.18394,229.14035,427.71515,839.50806,1864.7039,5746.389
Australia,AUS,2011,4.132274,0.77073467,0.64858603,0.43231872,1.3760278,2.2337177,4.5230584,6.705026,11.817702,19.341702,35.347446,55.218555,83.982475,133.93149,206.33789,414.47302,812.40674,1779.8267,5776.659
Australia,AUS,2012,6.5570116,1.182105,0.21133012,0.7185963,1.71271,1.6626322,3.1239667,5.781967,10.730234,21.155249,31.774097,53.028465,77.15383,120.17876,198.99924,367.3429,746.19574,1709.9941,5413.4634
Australia,AUS,2013,5.4813247,1.0770247,0.27491277,0.3574804,1.0227292,1.8929517,2.841199,6.165284,11.403699,18.236137,34.70536,50.949844,76.41124,120.38504,203.85097,345.78183,715.1874,1598.8983,5198.3657
Australia,AUS,2014,3.9165642,0.5658367,0.13363338,0.28535086,1.2893454,1.6191244,3.349829,4.8057594,12.6552515,20.361168,36.704147,51.455406,78.789215,124.86034,196.75185,344.72006,705.8344,1605.1565,5235.173
Australia,AUS,2021,3.3460596,0.41284782,0.18555468,0.2463218,0.6082593,1.6631924,2.9637256,5.211569,8.300368,16.198248,30.241783,52.495914,75.65267,104.29856,159.20096,281.92154,527.258,1115.6786,4191.405
Australia,AUS,2020,3.3708622,0.32280114,0.18519948,0.6861547,1.0761504,1.7583314,3.4428148,4.971966,9.561112,16.713488,31.19474,49.037987,70.390625,102.49084,156.26894,276.7025,523.8611,1094.1913,4032.0527
Australia,AUS,2019,5.620931,0.4791961,0.2474292,0.7046336,0.93637407,1.3777418,3.0607538,5.6151743,9.01537,19.25757,36.409016,52.895664,83.42351,120.835,180.32191,305.20825,592.9157,1246.9655,4398.09
Australia,AUS,2018,5.94884,0.55504984,0.18693253,0.46117955,1.7468188,1.5013602,1.76384,4.890956,10.371472,17.616262,30.671076,49.413147,73.69557,112.54626,170.27214,306.53888,595.4217,1272.7546,4431.4897
Australia,AUS,2017,4.245342,0.5518973,0.1259395,0.6786549,0.80995107,1.6332568,2.275245,4.7454762,10.828586,18.756104,34.909134,48.638542,74.67438,102.52507,176.63513,317.60123,648.54376,1361.5969,4747.432
Australia,AUS,2016,4.704259,0.39848068,0.38282862,0.06984752,0.8134744,2.1250548,2.8661256,4.737791,10.077999,21.514948,31.0917,53.084454,74.59779,112.72972,184.48158,328.69165,657.24817,1443.849,4887.513
